id	text	label	size
202587	Ang saya talaga maging morning person. And if not for the stupid burn out I'll always choose to be a morning person.	NO	116
202588	@CricRicky @BoriaMajumdar @imVkohli My hope is, now that he's no more the captain, I want someone to ask Rohit about the 'rift' he has with Virat. I want the stupid indian media to get an ass- whopping it got away from all these years. Kohli had been very formal with them while answering this. Rohit shouldn't.	NO	311
202589	@2ChristianWood Stupid game we gave them every opportunity to get back in it.	NO	77
202590	@_DonnieJepp @wakinyjan @vonderleyen Bullshit.  And why should the EU agree to every stupid thing Putin wants?  If he is so worried about NATO attacking Ukraine means NATO will be his neighbour anyway if he is successful.	NO	221
202591	@LovelySydney42 @stars4suga But I’m not as stupid as, go to a concert or a football game but skip out on Thanksgiving 🤣🤣🤣	NO	121
202592	SpongeBob did that episode right where they said Texas is stupid	NO	64
202593	@IainMulady @chrislittlewoo8 @TwitterSupport @TwitterSafety I fully understand what you’re implying.  It’s incredibly twisted and stupid logic that can only be derived by an idiot.  You hide behind mawkish responses that make you feel virtuous when really you’re the problem.  Your propagating fear because you don’t care about others.	NO	335
202594	@WonderWoman4USA @jAlmz5 @Twitter @POTUS @CDCgov @NIH Only stupid people believe this, and I mean seriously stupid! 🙄	NO	117
202595	Just go. get outta here you stupid dumb animal	NO	46
202596	ugh. i liked it better when i thought you thought he was stupid. https://t.co/rQy4l3beqr	NO	88
202597	Someone YELL AT ME!! i have an anatomy test tomorrow and im supposed to be reading my textbook but stupid bird app and clock app keep tempting me	NO	145
202598	Texas don’t even like gay people @Caitlyn_Jenner you so damn stupid. If it was up to Texas, you wouldn’t be a damn women right now idiot! https://t.co/EYsigOOPMh	YES	161
202599	@DeonMumple @HadiJudy @JoyAnnReid Tell us you're stupid without telling us you're stupid.	NO	89
202600	@ABC Allow everyone to own 1.....most gun crimes will go down since everyone has 1 unless u really stupid and still run up on someone knowing that they most likely has 1 as well	NO	177
202601	@IssaRae Characters like Molly on #insecurehbo is exactly why I wrote, Woman, Take Off Your Cape!The #superwoman syndrome is literally making black women sick!We just can't say no to save our lives!#issarae #Insecure #MentalHealthMatters #blackmentalhealth #womensmentalhealth	NO	276
202602	#WorldofMarriedEp8FCK IM CRYING 😭😭😭😭 hilig talaga mothers sa superwoman syndrome 💔💔💔 https://t.co/QGptE5ns7K	NO	108
202604	Is anyone hearing this? And I hope in the process we can get rid of the following from many of us: identify adoption bias, superwoman syndrome, and patriarchal bias...https://t.co/SychJgTEfz https://t.co/qibJl4OFa3	YES	214
202605	On this week’s #StayAWhilePodcast episode “Superwoman Syndrome” with my special guest @elaynefluker, we share how living on autopilot and not making room for support from others, can make you an “I got it” person. Tune into @StayAWhileShow: https://t.co/MeLYEQvUqy https://t.co/reg2JbPeOm	NO	288
202606	Drop the S: Recovering From Superwoman Syndrome by Dr. Marybeth CraneWomen have long been told that they can be, do, or have anything they want-as long as they're willing https://t.co/JaL86CXYMM #artisanbookreviews #authors #bestbookreviewsites #bookbub	NO	253
202607	I have Superwoman syndrome. I take on everything at work and feel less than when I don’t have the capacity to handle it all.	NO	124
202608	Drop the S: Recovery From Superwoman Syndrome by Dr. Marybeth CraneWomen have long been told that they can be, do, or have anything they want-as long as they're willing to pay the price. Enter Superwoman Syndrome and a generation of highly educated,https://t.co/QzoTYnDjQB	YES	272
202609	New episode alert: I spoke with @ceritayvonne about generational trauma and the superwoman syndrome. Check it out now streaming everywhere!..🎧Streaming on all podcasting platforms:⁠⁠📺 Watch it on youtube ⁠⁠💕Share it with someone you love: https://t.co/ceEEuyRMh3 https://t.co/YGbtXALGDS	YES	286
202610	Black Superwoman Syndrome is rooted in racial trauma.	NO	53
202611	Superwoman syndrome is one of the hardest things to unlearn as a single mother - much more a black single mother #BlackMotherhoodhttps://t.co/UrNWXYrWkS	YES	152
202613	I'm pretty excited about listening to Drop the S: Recovering from Superwoman Syndrome on my #AudibleApp https://t.co/0rApbDdIZS	NO	127
202614	Sis, show self-love and fill up your own Love Tank. Self-Love is Essential.I encourage you to grab the Self-Love Bundle and follow the tips in Hang Up the Cape! A Guide to overcoming the Superwoman Syndrome to applying self-love.❤🌹Get Bundle😘-&gt;https://t.co/wQfKpFNQRN https://t.co/o46Ue6B2U8	NO	294
202615	"Say it with us, “asking for help does not make me weak!” Say it again…and mean it this time!If you suffer from “Superwoman Syndrome,"" Elayne Fluker, author of Get Over “I Got It” has given us some tips to cure it!https://t.co/Lv1Discstj https://t.co/m1hwSXQPYl"	NO	260
202616	A lot of woman have superwoman syndrome due to societal conditioning. But the truth is you can not do it all and you can not have it all in the same day, especially without help. Stop forcing yourself to be what people say a woman should be and be the woman you are.	YES	266
202618	@cjay2301 It’s called superwoman syndrome. Aka co depency and wanting to help and fix them 😂	YES	92
202619	On the 29th day of December I shedded 1 layer of my superwoman syndrome. I’m proud of me 💜🥰.	NO	92
202620	"For as long as I can remember, I've been preoccupied with the demands of my personal &amp; professional life. Without doubt, I've felt the very real pressure of ""Superwoman Syndrome"" over the years.#careercoach #buildingresilience #careerpsychologyhttps://t.co/xx9sRVMt1D"	YES	271
202621	@michaelianblack I have evidence there was voter suppression. I was unable to create many fake accounts and vote multiple times. Stolen	NO	135
202622	@marceelias @AdamKinzinger He'll say Federal over-reach or States' Rights, but pinning him down on the fact that we know voter suppression is happening and therefore why isn't the voting bill a higher priority for him will prove impossible.	NO	240
202623	@BlackberryXRP @Ripple @Ripple is just the distributor of $XRP, the only effect they have on $XRP’s price is suppression.	NO	121
202624	@TeddyMorganJ @RpsAgainstTrump @Bwebb12 Patriots who are ok with voter suppression?	NO	83
202625	Love the media push for Sleepy Joe and his incompetent administration. The question is can they control the narrative in this information age era? Everyone has a cell phone, events the left wing media want to hide, surface despite their suppression. #BidenBoom	NO	260
202626	@Angelasfreenews Scientists: It is Imperative That Worldwide Administration Of The mRNA Vaccinations Be Stopped ImmediatelyInnate Immune Suppression by SARS-CoV-2 mRNA Vaccinationshttps://t.co/6sLgNVqAma	NO	203
202627	@ACLUVA @EqualityLoudoun @EqualityVA I am old enough to remember the ACLU promoted free speech not suppression of free speech.	NO	126
202628	@RonFilipkowski Sorry Rudy…wrong!Benito Mussolini &amp; Adolf Hitler were both fascists.Fascism is a form of far-right, authoritarian ultranationalism characterized by dictatorial power, forcible suppression of opposition, and strong regimentation of society and the economy…	NO	275
202629	@BurnerBuddha @Kil889 Yes, 12/200 is a long stretch from disproportionate averages. Full data transparency would make this anomaly more viable and most likely less disproportionate. However, suppression and/or favoritism of particular data sets implies some form of manipulation.	NO	279
202630	"@twitter @un @lemondfr @potus @aoc @npr @foxnews @JudgeJeanine @MariaBartiromo @meetthepress @facethenation @ThisWeekABC #uk #usa #news TALIBAN GASES AFGHAN WOMEN:""Don't Believe Taliban"" Say Brave Afghan Women... https://t.co/LFC1KfXCes"	NO	236
202631	@Trading_Sunset Recall owning shares around 15-20 bucks. Did quite well. Due to company standards and bias censorship and speech suppression, have not touched in a few years.	NO	174
202632	11/11 simultaneous imaging with and without fat: improved homogeneous #fat_suppression with current implementations of #DIXON #MRI https://t.co/DJu8yS7dqD What are your favourite #neuro applications beyond #plexus and #orbits? #neuroradiology	NO	242
202633	@db771 @SenWarren Brnovich v. DNC was a good case for SCOTUS to rectify some voting rights issue. On the contrary, they gave a road map for voter suppression.	NO	158
202634	@CharlieCrist This is not like the old days of best man win. If Dems don't fight against gerrymandering and voter suppression laws we're going to loooose.	NO	154
202635	@kerry_zaputz @JoshRemillardNC I see.  You support voter suppression.  Got it.	NO	78
202636	@Chris_Stone1970 @BikaJika @VinceCoglianese @DrJBhattacharya It’s not what I believe, it is what the science shows. Doctors, unlike Fauci, who treat actual patients are finding great success all over the world with repurposed drugs. No money to be made by Big Pharma in highly effective off label drugs hence the suppression. Follow the $$$.	NO	341
202637	@chipfranklin This is a distraction from the voter suppression bills he fully supported	NO	87
202638	Almost like the 2020 predictions about what happens if the Dems manage to snag a majority were true - they will be sure to do nothing about voter suppression and then walk off a cliff in 2022. https://t.co/9dmrGwglBW	NO	216
202639	On this episode of Margin Call, we discuss the baffling news of the day: voter suppression and anti-abortion laws in Texas, the 20th anniversary of the September 11th attacks.https://t.co/nu37JvvPjh#september11 #september11th #wewillneverforget #afghanistan #texas https://t.co/VH7h2TdbdX	NO	288
202640	The GOP regime is reeling with WS Fear and Loathing and voter suppression induced by the Golden Idol's criminal Chaos ! https://t.co/On3BW9RnAf	NO	143
202641	⚫🔴 Game On! ⚫🔴Today's game has been confirmed on against @RfcTroop @PenalltaRugby1⏰ Kick off 2.30pm.Come along and support the boys. Club will be open for pre &amp; post match drinks.⚫🔴💪🏉#wearetheglo #nantyglorugby #nantyglorfc https://t.co/0BgtblLn8i	NO	251
202642	@will_be_dr He was an alcoholic - as a recovering alcoholic I could understand him. What I still don't understand is the protective circle that formed around him by the boys club who all made Professor. They knew, long before I turned up, what was going on	NO	256
202643	@nick__nobody @realDeanCool still pumpin’ out the misinformation for the boys’ club	NO	83
202644	@ALANMYERSMEDIA It won’t be Duncan I don’t think , will the new manager be told he has to take Duncan and the rest of the boys club Alan or u reckon be a clean break it hasn’t worked for the previous 6-7 managers surely that’s a sign to change the structure	NO	257
202645	The Boys Club: A Female Perspective on Cannabis Week in Vegas - via @BeardBrosPharms https://t.co/rcrkCy0UFY	NO	108
202647	Let's talk about the boys club. Led the incredible @pilesofsquid &amp; @GAhmadia we evaluated progress in inclusion and equity in coral reef science. It is v. slow. Enough is enough. Tag your colleagues, tell your friends. The work of people on &amp; in-country must be recognised. https://t.co/qx7tOQs4rX	NO	305
202648	@jathansadowski @evgenymorozov Brotopia: Breaking Up the Boys' Club of Silicon Valley https://t.co/btzB1fZ1LC by Emily Chang	NO	124
202649	@Aremay The situation you're describing has been the status quo for over a decade now,  with the weakening of rules,  the blind eyes,  the boys club of personal interests. I don't see how what I'm describing is any different then from reality.	NO	243
202650	chaos me wanted Shay to force a 4-4 tie to see what the boys club would’ve done on red  #SurvivorAU	NO	99
202651	@MaggieOliverUK The boys club. The pope alone is the leader of the world's largest untouchable pedophile ring. Throwing a select few under the bus to make it look like they really give a crap. While child abuse still rife in the church.	NO	236
202652	@bobbybenitez81 In what sense? Elders wives are mostly busybodies who're constantly meddling in peoples business but women have no clout to infiltrate the boys club. A woman's silence is having her rights removed as it relates to taking the lead and speaking in a teaching capacity in the KHs	YES	292
202653	"""I know how to fight for communities like this""which goes to prove you don’t have to be a member of the Boys Club to be a paternalistic leech  https://t.co/M39GS88eQq"	NO	166
202654	@DesignationSix @ccollins43 Celebration of the completion of his initiation  into the boys club. He'd have more points had his victims been black tho.	YES	150
202655	@TamePunk is one of my hero's Her quiet strength is the future. Female strength is making itself felt in the halls of powerThe boys club that currently runs our country is showing its fear in the face of the slow, inexorable advance of female strength Thanks Grace 🤘✊ https://t.co/QA9TOzGdGb	NO	291
202657	"reading about what was happening at blizzard, it's time for the ""boys club"" ass attitude to go imo."	NO	99
202659	I used to run alotta towns with a 6 man card .. 3 singles and a six man .. 2 hr show ., ran Columbus Indiana at the boys club .. 2 no shows so I had 2 singles and a tag ., 2 hr show .. nobody said a word bout no shows … they all had a good time …	NO	246
202660	@gvbbyz This season is not fun anymore. I won't blame the men because they are being self serving given the historical statistics of #SurvivorAu. But did Shay, Chrissy and KJ not realise the boys club? Still giving them benefit of doubt. Fingers crossed	YES	253
202661	is like i def have a problem w trying to always make sure the gaze matches the camera which i maybe need to get rid of???? it always feels off tho 😩	NO	148
202662	@TheAngelGrim Lunaria blinked in surprise,  having not expected this. She reached up and touched the collar,  her gaze intense and intelligent,  but there was a subtle acceptance in the gaze as she nods her head.	NO	212
202663	@DrProudman Legislation is irrelevant (see rape)Education is irrelevant (men already know)Transparency however brings forth the Gaze of society and dissolve the assumption of equality.	YES	184
202664	the confidence, the gaze and the stance im so in love y'all don't understand https://t.co/wOn3duZIcR	NO	100
202665	@SkySizedSpirit A nice, tight suit like that will no doubt draw the gaze of a Pokemon like this Giratina.	YES	105
202666	taehyun, we're not in cysm what's with the gaze but happy birthday!!! 😭🤍#태현이의_21번째_겨울여행#OurGoldenVoiceTaehyun@TXT_members @TXT_bighit https://t.co/oO21bpSvNw	NO	157
202667	@AmonAmarthBand @MfnH @thehaloeffectse I got lost in the gaze of the vocalist of @AmonAmarthBand: 3 how beautiful.	NO	114
202668	☠️ Movies #92-103+ Haunted Tales (1980)+ House (1977)+ A Gift to...You Hate (2019)+ Ouijia Japan (2021)+ Dream Home (2010)+ Ghoul (2018)+ Ringu Spiral (1998)+ Ringu 0 (2000)+ The Gaze (2014)+ 3 A.M. (2012)+ Daughter (2015)+ Roommate (2010) #100HorrorMoviesIn92Days https://t.co/xKyz7Tadzf	NO	288
202670	Is this the gaze that shows Carrie always had her eye on Boris? https://t.co/2WF2dBGf5J via @MailOnline Looks extremely creepy and demonic - much like her personality it would appear. Maybe this is her wallpaper buying face ...who cares	YES	236
202671	THE GAZE....I'M MELTING....KAI PEACHES TEASER 2#복숭아도령과_엑소엘_도원결의 @weareoneEXO https://t.co/80PmFlU0iO	NO	100
202672	Gaze of the Akaabireen The gaze of the Akaabir was on A’maal and hence their actions were consistent at home and on journey; their devotional practices (ma’moolaat) were the same inside their homes and outside.(Moulana Maseehullah Rahmatullahi alaih) https://t.co/S7beEnL6Hy	NO	274
202673	ㅤ𝑯𝒊𝒏𝒂 : With her curly hair, it really makes SUMIT's heart stop for a second 💛 Looking at SUMIT with the gaze of first love. Are you ready to Light A Wish with Hina? ✨ㅤ https://t.co/1ckTytwKo9	NO	192
202674	@KateBHdj Yes those words are used and many of them are not complimentary using the gaze of a patriarchal world. Women know they're rubbish. Live the truth.	YES	156
202675	"""evil resides in the gaze that sees evil everywhere"" holy-"	NO	58
202676	@epicofalexander It's 9AM on your raid night and you're looking to the boss' weast for the gaze mechanic coming from the next fight in the tier and your healer is giving everyone Brotherhood how much does a Robe Lettuce Salad cost on the mb?	NO	241
202677	the vibes the gaze their smiles this is so wholesome 😫 https://t.co/1MgDvqLl8P	NO	78
202678	There is something so powerful about being able to enjoy your own company. Beautiful things happen when you remove the noise and the gaze of others.	NO	148
202679	some written things just don’t translate well (through the gaze of the uninspired)	NO	82
202680	Another side of this is the humiliation being weaponized against trans children right now. They are caught up in the gaze of these institutions that are forcing them into invisibility, into abandoning themselves, + taking the eraser to their own bodies before everyone else does.	NO	279
202681	@kolbykuwitzky the man puts out bangers left and right, i don’t understand it	NO	77
202682	@JayGemini4 @wolf_tied @TheBendman But the man said it himself. “I'm getting more of a seared bite on the Impossible Whopper, than I'm getting on the actual-“ https://t.co/bwGRCsQkal	NO	182
202683	@jebagoat @DonaldWellsjr I get that but you’re writing the man off like this ain’t his first career start give the man time	NO	123
202684	#MultiverseOfMadness * Put the man of  taylor swift* https://t.co/1rH4rCC2Q8	NO	76
202685	"@JAjueny Are these the dudes that were like ""stop treating women like prizes because I, the man, am the prize!"""	YES	111
202686	It’s amazing how Randall Pearson makes Beth his wife feels all the time. Omo the man is too much🥺 #ThisIsUs	NO	107
202687	The man is just stomping me down.  Can't take too many more days like this one. Ugh...	NO	86
202688	@thereidout @DrJasonJohnson @SykesCharlie @lizzwinstead @DavidJollyFL @ElieNYC @jacobsoboroff @JoyAnnReid @MSNBC @reiders You were on 🔥 on Joy’s show. Agreed with you 100%.Garland is NOT the man for the job.	NO	207
202689	y’all are fuckingg weirdos. turning the man into an abuser because he acts his role really well https://t.co/csZB0hgzmu	YES	119
202690	the man you are today Jung Hoseok https://t.co/mRJ7MYlImS	NO	57
202691	Sea gazed at what looked like a tanuki, he was cute.Then her eyes shifted to the man as he spoke.`` I, kind of had similar reasons, didn't trust anyone but my bro. But now a days I've learned to trust and form bonds with others, it's better to live like that `` https://t.co/08mw9kV7LC	NO	285
202692	@_RyMcCluskey Exactly I wouldn’t. Wolford is more than capable to step in like he did last season. I’m sure I saw he needed surgery pre season too but it would have put him out so they delayed it. Lions fully battered and bruised the man😕😂	NO	239
202693	Me, growing up: lol dad is hilarious, always washing the windshield when he stops for gas.The man I married: https://t.co/iGu6BTqFAV	NO	132
202694	And he did it. He dropped a fucking BOMB of a RAID dude!!! You're the man bro!! I will remember this always!! @WintersWolfcry	NO	125
202695	@ncostanzo24 He’s the man, so much better than half it the analysts these tv companies hire. Can you imagine if we had to listen to Buck and Aikman? Be greatful 🤣	NO	162
202696	Rapper/radio personality, Monie Love talks about meeting Jay Z for the first time in England, back in 1988..Jay Z might have dropped his first album (Reasonable Doubt) in 1996, but the man had been in the Hip Hop scene since 88.Credit: @kaysrapzone#breakfastclubshow#JayZ https://t.co/vO71bJk0NF	NO	295
202697	currently sitting in the doctors waiting room and the man who groomed and assaulted me for over a year a few years ago ago is here.. I'm feeling a bit unsafe so if you see this pls send love n maybe memes ❤️	YES	207
202698	Bad to bad the man dem ago shoot dem shot after me enuh 😩 #LoveConnectionJA	NO	75
202699	@PaulEmbery The man has had 2 years of sensational statements that have proved false. This is just another.	NO	107
202700	He reminds me of The Man I dream about Blowing my Back out every night then cuddling me real tight cause he knows he pull it down right. 😍😍😍 https://t.co/PY4uCexH0T	YES	164
202701	@claudiatenney You’re off your admittedly very turkey looking tits! #GetInTheSea #CultOfTrump	YES	93
202702	@BenKentish Why is he complaining like a child?If he didn’t agree with it he should have voted against it. He is not an automaton. By voting with the government and then whining afterwards because it all went tits up makes him look like a spineless wet flannel.Get them all out.	NO	278
202703	Guys I literally changed my mind on the body shaming you can calm your tits	YES	75
202704	@themikiblue World class, elite level, epic tits on a gorgeous woman with dark hair &amp; dark eyes does not get any better than this	YES	133
202705	Great tits love the nips https://t.co/PQHb43gNlY	YES	48
202707	Pie is my only furry oc that canonically has titsit comes with being a witch or something	NO	89
202708	@DemiSutra @badgirldany @demisutradotcom God that rich kisses for those rich tits	YES	81
202709	Freezing my tits off right now someone please cuddle me and validate my existence with money.	YES	93
202710	Drool servant, as I captivate your mind with My gorgeous feet playing with cash and enjoying a nice cigarette... https://t.co/5O4LPEeBIp@ManyVids #MVPromo @beta_pet @goskyoshi 💋 @obeygoddesspika @LadiesObject @RobertGiguere59 @promo_slave_2	NO	240
202711	@x19f0jtd7yhch6b @ChiefAgainstKpo @Spike4038 @sandra242423854 @therealtreyw331 @JohnsonCleaver @TheScungilliMan Jane are you just here to see my tits 😏	YES	151
202712	@Lexgcsc @JamesMW_ Ur tits are lowkey wonky	YES	43
202713	@JoshhMoney Nah a sex change so i can see my own tits	YES	53
202714	@ZolaNotorious1 Club are looking into her as far as I'm aware, for disrespecting the holocaust memorial at Chelsea by whopping her tits out in front of it.	YES	155
202715	@Rhymestyle &gt;add a female character with massive tits and ass and whose entire personality is acting horny and making innuendosthe db community: WOW SO AWESOME BEST CHARACTER EVER MADE SO WELL WRITTEN!!!	YES	206
202716	@PatCake7 @kingDpress @LFC They are stupendous tits though - albeit not this catfishes. Such a shame.	YES	101
202717	...actually, surprisingly Brandi has the better tits? Interesting. https://t.co/Bpt8o5rvNq	YES	90
202718	Sophie Dee and John Strong in SophieDeeLive: The Perfect Sophie Dee with her big beautiful tits and perfect pussy by #WildOnCam💗💞 Part 18 #SophieDee #JohnStrong #SophieDeeFans @SccsMRUK @henrydave32 @Bzeul543 @Pr0nYonkou @Porn_Fan82 @xPorn_Fanx @psapornopromo @irishgooner247 https://t.co/wjehpNTlht	YES	299
202720	Click Here https://t.co/nHDY4aYMxR #bigtits #bigboobs #horny #boobs #tits #pussy #amateurporn #nsfw #cumslut #slut #jailbait #bbc #gangbang #cuckold #fuckme #whore #cumtribute #naked #nude #boob #boobs #boobies #biggirl #bigass #bigboobs #tattoo #tattoos #tattooed #inked #pierced	YES	280
202721	Really looking forward to today’s ‘Women in Web3’ lunch meetup! 🥰 if you’re in the LA area and want to join, send me a DM!! See you ladies soon.	NO	144
202722	Today’s women are not the same as women were in 20 years ago #Taliban have understood this#HumanRights #freedom @hrw @amnesty@Sheikhzahirabas @idhae4#WomensRights @LRWCanada @StuartR92034479 @KenRoth@CCBEinfo @UNIndepJudges@AttiasDominique#افغانستان#Afganistan #AfghanWomen https://t.co/IsL64WDWOh	YES	297
202723	Today’s women don’t even wanna work for shit they just want free stuff from niggas	YES	82
202724	Virtual Event: Boyden's Craig Stevens joins speaker lineup at today's Women + Technology conference, presented by @GDIT. In a fireside chat w/ #GDIT President, Amy Gilliland, they'll explore the topic of #talenttransformation and more. Learn more here &gt;&gt; https://t.co/w0EPg81OKp	NO	284
202725	@thee_savage_bby Today's women are doing their best to drag children into their past relationships but it's very bad. Let a kid grow up and decide about what to do for both parents	YES	180
202726	More eye-catching score-lines in today's Women's World Cup qualifiers 🤩 https://t.co/p0QdRvVqzD	NO	95
202727	Thank you to @Marieclaireau for honouring our dear friend Priya in today's Women of the Year issue. We invite everyone inspired by Priya's story to contact your government MP (tap https://t.co/z8EJmxGlv7) or Senators (https://t.co/iHA7WoljNv) to help bring her family #hometobilo. https://t.co/0sLoFdS4ln	NO	304
202729	@AP Because today’s women are so scared to be called TERFs, they won’t stand up for the women having their dreams dashed.	YES	121
202730	A clear demonstration of what today’s women are being put through. We should be freed from this constant &amp; huge pressure around how we look. https://t.co/DEi3skPVpq	YES	168
202731	@UptownDC_Rich Ayesha is definitely a modern woman. Married to the highest paid NBA player rn, had 3 kids, and is over 30 but still wants to be noticed, a boner provoker. Why can't today's women cut their losses and accept t/life they chose to be in?????🤯🤯🤯	YES	257
202732	So lemme get this straight …Majority of today’s women aren’t even close to wifey material and when they actually come close they expect financial compensation? lmaoooooooo https://t.co/XbKwFudSoU	YES	195
202733	Good luck to all nominees at today's Women and Children’s Directorate Staff Excellence Awards 2021. Well done to everyone who has been nominated! #rhcphysio @NHSGGC @RHCGlasgow @redfernjam @Aligee1205 @Kath_Sharp23 https://t.co/ekllr468FZ	NO	238
202734	Starting lineup for today's women's soccer game at SWIC.@sfccmoAthletics https://t.co/8Wv3b7zh2B	NO	96
202736	@HananWani8 @z0ya_says primary duty of a man is to fulfill all the genuine requirements of a woman &amp; not other way round.... unfortunately nowadays the rising demands have become hallmark of today's women except that of some exceptional cases..	YES	248
202737	SCHEDULE UPDATE: Today's Women's Basketball Game at Salem State University will not be played today. #LetsGoWheat	NO	113
202738	I have to know... Why are today's women all so powerful? And more importantly... are you really a chef?	YES	103
202739	i wonder how much of this regression in today's women is due to the fact that women still have to pull a double shift because men have absolutely refused to pull their weight in the domestic sphere. and instead of putting any blame on men these women just revert back to this. https://t.co/4sn1uu7IlW	YES	300
202740	Bless those intrepid Lady aviators. Today's women jet pilots had great role models. https://t.co/IbYiDLsXnj	NO	107
202741	@CloverG_ @Deji Jj has got more power than Jake. Can’t even argue against it because it’s true. JJ’s knocked out more experienced sparring partners than Jake. Jake plays touch butt with a bunch of failed boxers	NO	210
202742	@SubParLover Am I the only one that thinks 'the SPL touch' sounds dirty and wrong?	NO	82
202743	Join us in Brisbane this June for a sustainability event like no other!Session proposals are now open for academics, industry, government representatives, creatives, and more. Get in touch to learn more, and submit through the below link:https://t.co/cEoRM6nkrm https://t.co/WNaN1Rng3C	NO	285
202744	Another Democrat out of touch!  Not a surprise:  ⁦@HillaryClinton! Yes ⁩ Americans who believe her &amp; Dems are indeed gullible,especially minorities lured for votes. Wake up people of color!   Wrong party unless choosing to remain oppressed!https://t.co/aROrp4myi6	NO	267
202745	@Lachlan_Goma Kane isn’t Ronaldo though is he? He goes on about picking players in form… Kane has been so poor for 5-6 months, including the Euros. He can’t get a touch and doesn’t deserve a spot. He had no trouble dropping Rooney and he was twice the player Kane is 🤷🏼‍♂️	NO	272
202746	after a certain period of time has passed. Whether it's by touch, through a medium, at a distance, simply willing it to happen, or by performing a certain ritual...	NO	164
202747	got a new pen tablet- its so weird to not be able to use touch screen though...	NO	79
202748	BEND OVER TO THE FRONT. TOUCH YA TOES. BOUNCE THAT ASS UP AN DOWN AGAIN. GET LOW (get low)	NO	90
202749	@shoe0nhead Some people really need to touch grass	NO	50
202750	@QuackReportPod Almost unfollowed. Almost. Don’t touch my Ricky!!!!	NO	67
202751	Sometimes When We Touch - Dan Hill - Official Video 1994 https://t.co/3YUeqifbtm via @YouTube #NowPlaying @70s80s90s_music @OldSchool80s	NO	136
202752	@MechaRecca Mine would probably be house cleaning and travels. Living with a toddler is a constant tidying up so would be nice to have that and well..... I love travelling. If it was free, I'd rarely touch base until the UK again. So much beauty to see in the world 😍	NO	267
202753	@HansomTips 9 in a row… damn ! Great job. Definitely gonna make more together when the major leagues return 👌🏻🙏🏻 I’ll keep in touch ! Thanks.	NO	141
202754	Andrew really is out of touch if hs thinks that. Had he been hiding under a rock this month, or just in France? https://t.co/sHeGWbeL6R	NO	135
202755	@LadyKing___ @aje_olukay @lekksiteonline @_OMOLARAA_ @hardeckxpro_ @kcthedesigner @bod_republic @signortee_ @Co_rey_day @Sarcawise @Chukky_E @mayozebaba My PA will get in touch with you.	NO	186
202756	Single and multi-touch direct mail campaigns are just a click away https://t.co/uhIhndAKGm a fully integrated engine incorporates a full marketing library with tested and proven marketing campaigns #fixandflip #wholesaling #Chicago #NewYork #Miami #Phoenix #LosAngeles pic.twitt…	NO	279
202757	Nat going out to get food with you.  And you blush when you see how truly little of her ass and thighs fit on the bench that you fit on enough your paws don't touch the groundMeanwhile i look crammed on and overflow the sides on all sides	YES	238
202758	"@BleacherReport @brgridiron @richkleiman For me adopting crypto currency has been smooth since I came in touch with ""Candice"", she has been resourceful and doing amazingly great. I make huge profit weekly off trading and top staking offers in the ecosystem, all thanks to @cryptocandice2"	NO	287
202759	// suggestive ? nsfw ?Choke me like you hate me, but you love meLow-key wanna date me when you fuck me Touch me with the lights off and my chains on /ly	NO	152
202760	Didn’t he also promise to end student loan, fix covid, and help blm all three things he ended up throwing out within months of being in office. It’s one thing to touch on a serious topic it’s another to go on a rant about lying when you yourself lied your way into office https://t.co/ye0QrOxVba	NO	295
202762	bimbo trophy wife is out 😷👎🏻being a regal and scholarly woman is now and forever 👸🏼👸🏻👸🏽👸🏿	YES	89
202763	some wnba players came in the lounge on a day i was off last week and i’m still so hurt cuz almost all of them was gay…i could’ve been omw to being someone’s trophy wife rn https://t.co/Rhaj23JPLN	YES	196
202764	@raynefq feminist trophy wife? where are you seeing this, this is fascinating to me	YES	83
202765	The feminine urge to quit my job and be a full time trophy wife☺️	YES	65
202766	@SteveOnSpeed No way man when I got my degree I was promised 6 figures passive and a trophy wife	YES	96
202768	mrs kartini I’m sorry to disappoint u but I’m now sure enough I just wanna be the trophy wife 😭😭 I don’t wanna make my own moneyyy this is so stressful😭😭😭	YES	154
202769	@goldenkkoo Anyway yes we should become a trophy wife so we could become a full time army	YES	89
202770	Logging into corporate 9 to 5 life and wondering when my fiancé is going to inform me of his plans to make me a kept woman and trophy wife. https://t.co/JWj95nLu81	YES	163
202771	@btsmendes_ can't wait to either become rich or become a trophy wife to someone rich 😌☝️	YES	88
202773	Liked on YouTube: Trophy Wife https://t.co/t7PB2Lr7pE	YES	53
202774	"@TMZ Wait, so she don't like being ""Fat Trophy WIfe""?? They push the body positivity thing, but they know that's not right. Look at how many ""BOdy Positivity"" people have decided to lose weight. Nobody that is fat is truly happy with how fat they are.....Nobody!!!"	YES	264
202775	She’s a young trophy wife In the parlance of our times https://t.co/wX9Y1Y8bfu https://t.co/FmrCK9zUeN	YES	102
202776	📌 Kidnapped trophy wife who finds out she's a squirter after her husband takes too long to organise the ransom payoff.	YES	118
202777	🥶☠👺Investigate this Whitetrash trophy wife of Anita Hills RAPIST! https://t.co/2q2F1WyzHB	YES	89
202778	done being an independent lady who wants me as their trophy wife?	YES	65
